OBJECTID,GEO_id,foreign_born_pct,edu_less_hs,unemployment,below_poverty,female_headed_hh,pct_Hispanic,pct_Black,county,OI,FID,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,GEOID10,NAME,LSAD,ALAND,AWATER,full_ct_cs,SEBS_All
16.000000000000000,39103407000.000000000000000,4.091113400000000,1.978831100000000,6.128550100000000,4.735501300000000,4.316219900000000,1.993106600000000,1.438633300000000,Medina,14.271062380000000,1725,39,103,407000,1400000US39103407000,39103407000.000000000000000,39103407000.000000000000000,4070,CT,43239546.000000000000000,112636.000000000000000,39103407000.000000000000000,0.003862700000000
17.000000000000000,39103406000.000000000000000,5.087557600000000,3.074343200000000,1.962209300000000,9.808259600000000,5.430327900000000,1.032258100000000,0.682027700000000,Medina,5.072243725000000,2582,39,103,406000,1400000US39103406000,39103406000.000000000000000,39103406000.000000000000000,4060,CT,67313203.000000000000000,128188.000000000000000,39103406000.000000000000000,0.005427100000000
18.000000000000000,39103417000.000000000000000,1.428052800000000,4.840060300000000,4.215013000000000,2.554744500000000,6.846038900000000,1.718504200000000,2.021057700000000,Medina,8.691334204000000,2269,39,103,417000,1400000US39103417000,39103417000.000000000000000,39103417000.000000000000000,4170,CT,19477820.000000000000000,0.000000000000000,39103417000.000000000000000,0.003176400000000
19.000000000000000,39103417200.000000000000000,0.861840400000000,5.954651400000000,5.099221300000000,9.085985100000000,7.591414900000000,1.829753400000000,1.577830800000000,Medina,16.435019270000002,618,39,103,417200,1400000US39103417200,39103417200.000000000000000,39103417200.000000000000000,4172,CT,14399451.000000000000000,0.000000000000000,39103417200.000000000000000,0.002882700000000
20.000000000000000,39103417300.000000000000000,1.277056300000000,8.189951799999999,6.709129500000000,10.965302500000000,10.248635500000001,0.324675300000000,1.103896100000000,Medina,11.833148189999999,967,39,103,417300,1400000US39103417300,39103417300.000000000000000,39103417300.000000000000000,4173,CT,19337655.000000000000000,21479.000000000000000,39103417300.000000000000000,0.003247600000000
21.000000000000000,39103412000.000000000000000,1.171875000000000,6.008178700000000,3.581603600000000,4.578923200000000,3.386911600000000,0.436580900000000,0.873161800000000,Medina,8.073905537000000,2239,39,103,412000,1400000US39103412000,39103412000.000000000000000,39103412000.000000000000000,4120,CT,65686619.000000000000000,297581.000000000000000,39103412000.000000000000000,0.006915100000000
22.000000000000000,39103403002.000000000000000,3.541209700000000,4.276615100000000,4.748118100000000,1.942964600000000,5.096660800000000,1.378878100000000,0.376057700000000,Medina,6.726249638000000,271,39,103,403002,1400000US39103403002,39103403002.000000000000000,39103403002.000000000000000,4030,CT,43680265.000000000000000,178694.000000000000000,39103403002.000000000000000,0.003971600000000
23.000000000000000,39103408202.000000000000000,1.588488100000000,3.895731900000000,2.743392400000000,4.964406100000000,3.990024900000000,0.392450000000000,1.233414300000000,Medina,13.774054319999999,963,39,103,408202,1400000US39103408202,39103408202.000000000000000,39103408202.000000000000000,4082,CT,5867417.000000000000000,0.000000000000000,39103408202.000000000000000,0.003532400000000
24.000000000000000,39103408003.000000000000000,6.787176000000000,3.739551300000000,3.968254000000000,5.627558000000000,0.597609600000000,1.432469300000000,2.182810400000000,Medina,10.676763080000001,1634,39,103,408003,1400000US39103408003,39103408003.000000000000000,39103408003.000000000000000,4080,CT,5706708.000000000000000,79145.000000000000000,39103408003.000000000000000,0.003037700000000
25.000000000000000,39103417100.000000000000000,2.061032100000000,3.789618700000000,4.408212600000000,3.280797700000000,3.987846600000000,0.000000000000000,0.239654900000000,Medina,10.680742110000001,2270,39,103,417100,1400000US39103417100,39103417100.000000000000000,39103417100.000000000000000,4171,CT,14048774.000000000000000,9164.000000000000000,39103417100.000000000000000,0.003751800000000
26.000000000000000,39103408001.000000000000000,1.204819300000000,1.686254500000000,4.550321200000000,4.542566700000000,6.572770000000000,1.648700100000000,2.155992400000000,Medina,11.764597439999999,617,39,103,408001,1400000US39103408001,39103408001.000000000000000,39103408001.000000000000000,4080,CT,2959469.000000000000000,19283.000000000000000,39103408001.000000000000000,0.001191900000000
27.000000000000000,39103408201.000000000000000,1.035781500000000,6.396429900000000,3.624830100000000,11.828755299999999,11.640211600000001,3.248587600000000,3.483992500000000,Medina,16.727737609999998,1635,39,103,408201,1400000US39103408201,39103408201.000000000000000,39103408201.000000000000000,4082,CT,18658247.000000000000000,28310.000000000000000,39103408201.000000000000000,0.002446200000000
28.000000000000000,39103408002.000000000000000,4.147226500000000,5.551883700000000,4.404145100000000,4.412546500000000,2.275312900000000,6.791083500000000,0.000000000000000,Medina,8.782863177999999,2267,39,103,408002,1400000US39103408002,39103408002.000000000000000,39103408002.000000000000000,4080,CT,7011690.000000000000000,472599.000000000000000,39103408002.000000000000000,0.003881000000000
29.000000000000000,39145002600.000000000000000,0.247341100000000,19.904165100000000,4.244694100000000,19.090231200000002,8.882175200000001,0.618352700000000,1.310907700000000,Scioto,18.938482650000001,953,39,145,2600,1400000US39145002600,39145002600.000000000000000,39145002600.000000000000000,26,CT,154884760.000000000000000,705855.000000000000000,39145002600.000000000000000,0.003398500000000
30.000000000000000,39145002700.000000000000000,0.000000000000000,9.010859999999999,7.556341100000000,9.466366799999999,3.384094800000000,0.245348600000000,0.000000000000000,Scioto,17.019320300000000,1743,39,145,2700,1400000US39145002700,39145002700.000000000000000,39145002700.000000000000000,27,CT,143365081.000000000000000,829473.000000000000000,39145002700.000000000000000,0.004819300000000
31.000000000000000,39145002300.000000000000000,0.350877200000000,13.213213200000000,7.596310400000000,18.397435900000001,8.351410000000000,1.465428300000000,0.784313700000000,Scioto,25.481603839999998,2720,39,145,2300,1400000US39145002300,39145002300.000000000000000,39145002300.000000000000000,23,CT,311229244.000000000000000,1558270.000000000000000,39145002300.000000000000000,0.005872600000000
32.000000000000000,39145004000.000000000000000,1.377551000000000,13.777308000000000,7.830985900000000,21.391076099999999,4.560697500000000,1.377551000000000,0.000000000000000,Scioto,26.507485840000001,2439,39,145,4000,1400000US39145004000,39145004000.000000000000000,39145004000.000000000000000,40,CT,292147323.000000000000000,2754660.000000000000000,39145004000.000000000000000,0.004381200000000
33.000000000000000,39145002400.000000000000000,0.905129100000000,15.247472100000000,8.762886600000000,25.869051599999999,11.143984200000000,1.206838800000000,0.167616500000000,Scioto,27.001812829999999,952,39,145,2400,1400000US39145002400,39145002400.000000000000000,39145002400.000000000000000,24,CT,143997102.000000000000000,2000123.000000000000000,39145002400.000000000000000,0.004789300000000
34.000000000000000,39145002500.000000000000000,0.222788000000000,13.634226600000000,6.671299500000000,25.175047700000000,7.516040300000000,0.000000000000000,0.000000000000000,Scioto,17.897031129999998,1742,39,145,2500,1400000US39145002500,39145002500.000000000000000,39145002500.000000000000000,25,CT,81569250.000000000000000,817152.000000000000000,39145002500.000000000000000,0.004714200000000
35.000000000000000,39145003100.000000000000000,0.212701300000000,21.303948599999998,10.328638500000000,29.537697800000000,11.881977700000000,1.306593700000000,0.000000000000000,Scioto,37.947651829999998,970,39,145,3100,1400000US39145003100,39145003100.000000000000000,39145003100.000000000000000,31,CT,24143217.000000000000000,385409.000000000000000,39145003100.000000000000000,0.007510700000000
36.000000000000000,39145003200.000000000000000,0.000000000000000,21.920991500000000,9.780775700000000,33.389830500000002,8.468677500000000,0.000000000000000,1.284916200000000,Scioto,46.813519530000001,2605,39,145,3200,1400000US39145003200,39145003200.000000000000000,39145003200.000000000000000,32,CT,5151571.000000000000000,0.000000000000000,39145003200.000000000000000,0.006670700000000
37.000000000000000,39145003600.000000000000000,3.186768900000000,24.640000000000001,9.327036600000000,55.341506099999997,4.536489200000000,2.258975400000000,5.768455000000000,Scioto,54.976213389999998,973,39,145,3600,1400000US39145003600,39145003600.000000000000000,39145003600.000000000000000,36,CT,2004369.000000000000000,152784.000000000000000,39145003600.000000000000000,0.008152200000000
38.000000000000000,39145003800.000000000000000,1.365498400000000,8.492038700000000,11.604714400000001,13.007748299999999,6.256860600000000,6.622667300000000,0.887574000000000,Scioto,23.263432259999998,974,39,145,3800,1400000US39145003800,39145003800.000000000000000,39145003800.000000000000000,38,CT,24661087.000000000000000,271200.000000000000000,39145003800.000000000000000,0.005717000000000
39.000000000000000,39145003900.000000000000000,0.000000000000000,15.384615399999999,11.276794000000001,20.310245299999998,11.615720500000000,0.000000000000000,0.000000000000000,Scioto,27.767515159999999,2606,39,145,3900,1400000US39145003900,39145003900.000000000000000,39145003900.000000000000000,39,CT,21995330.000000000000000,643914.000000000000000,39145003900.000000000000000,0.005230100000000
40.000000000000000,39145002800.000000000000000,0.229357800000000,18.152031500000000,9.643483300000000,24.469589800000001,2.120822600000000,0.750625500000000,3.294412000000000,Scioto,21.301236690000000,1744,39,145,2800,1400000US39145002800,39145002800.000000000000000,39145002800.000000000000000,28,CT,97926711.000000000000000,2667565.000000000000000,39145002800.000000000000000,0.005400500000000
41.000000000000000,39145002100.000000000000000,0.699021400000000,15.886635500000001,6.830855000000000,15.644606400000001,2.919708000000000,0.279608600000000,0.000000000000000,Scioto,17.776668829999998,951,39,145,2100,1400000US39145002100,39145002100.000000000000000,39145002100.000000000000000,21,CT,130994820.000000000000000,247732.000000000000000,39145002100.000000000000000,0.004279600000000
42.000000000000000,39145003000.000000000000000,0.199054500000000,14.835948600000000,7.754342400000000,25.951729300000000,7.770700600000000,0.223936300000000,0.273699900000000,Scioto,30.012199880000001,1745,39,145,3000,1400000US39145003000,39145003000.000000000000000,39145003000.000000000000000,30,CT,12945120.000000000000000,312562.000000000000000,39145003000.000000000000000,0.006128100000000
43.000000000000000,39145002200.000000000000000,1.430167600000000,19.917669400000001,9.186535800000000,21.831205199999999,9.665144600000000,2.770949700000000,14.905027900000000,Scioto,21.448662830000000,1741,39,145,2200,1400000US39145002200,39145002200.000000000000000,39145002200.000000000000000,22,CT,102472668.000000000000000,1094755.000000000000000,39145002200.000000000000000,0.006710900000000
44.000000000000000,39145002900.000000000000000,2.426520900000000,11.387736300000000,3.133257800000000,14.293323900000001,9.405537499999999,0.290499000000000,0.153793600000000,Scioto,14.312806900000000,969,39,145,2900,1400000US39145002900,39145002900.000000000000000,39145002900.000000000000000,29,CT,24628835.000000000000000,701693.000000000000000,39145002900.000000000000000,0.006267800000000
45.000000000000000,39145003300.000000000000000,4.547148700000000,10.625674200000001,11.280487800000000,24.179829900000001,12.403100800000001,0.000000000000000,0.819977600000000,Scioto,24.507608640000001,971,39,145,3300,1400000US39145003300,39145003300.000000000000000,39145003300.000000000000000,33,CT,1927044.000000000000000,2810.000000000000000,39145003300.000000000000000,0.006242200000000
46.000000000000000,39145003400.000000000000000,0.559811400000000,24.586092699999998,20.258899700000001,38.747030899999999,11.831789000000001,0.117855000000000,9.516794300000001,Scioto,53.516932609999998,478,39,145,3400,1400000US39145003400,39145003400.000000000000000,39145003400.000000000000000,34,CT,1406629.000000000000000,0.000000000000000,39145003400.000000000000000,0.008064500000000
47.000000000000000,39145003500.000000000000000,0.254237300000000,24.827586199999999,12.867274600000000,47.032966999999999,14.166666700000000,1.101694900000000,0.974576300000000,Scioto,43.665975349999997,972,39,145,3500,1400000US39145003500,39145003500.000000000000000,39145003500.000000000000000,35,CT,1719496.000000000000000,219118.000000000000000,39145003500.000000000000000,0.010425000000000
48.000000000000000,39145003700.000000000000000,2.886406000000000,18.762575500000001,13.993871300000000,47.583390100000003,13.226621700000001,3.414028600000000,17.194289300000001,Scioto,34.606962410000001,138,39,145,3700,1400000US39145003700,39145003700.000000000000000,39145003700.000000000000000,37,CT,1280663.000000000000000,0.000000000000000,39145003700.000000000000000,0.006689000000000
49.000000000000000,39103415100.000000000000000,4.887563100000000,3.795202300000000,4.954583000000000,5.277650300000000,5.017421600000000,0.275355700000000,1.147315300000000,Medina,6.069682538000000,468,39,103,415100,1400000US39103415100,39103415100.000000000000000,39103415100.000000000000000,4151,CT,6396290.000000000000000,0.000000000000000,39103415100.000000000000000,0.004080200000000
50.000000000000000,39103415200.000000000000000,4.766311900000000,5.228105200000000,4.553339100000000,4.391263900000000,6.596306100000000,3.054141600000000,0.694123100000000,Medina,7.180324686000000,2818,39,103,415200,1400000US39103415200,39103415200.000000000000000,39103415200.000000000000000,4152,CT,4673733.000000000000000,6823.000000000000000,39103415200.000000000000000,0.003285900000000
51.000000000000000,39103415400.000000000000000,3.209001900000000,8.346456699999999,5.842185100000000,8.943260900000000,8.151210900000001,6.543029800000000,0.250052100000000,Medina,21.409054019999999,544,39,103,415400,1400000US39103415400,39103415400.000000000000000,39103415400.000000000000000,4154,CT,4103773.000000000000000,0.000000000000000,39103415400.000000000000000,0.003509900000000
52.000000000000000,39103415800.000000000000000,5.699629500000000,6.235851000000000,1.852321800000000,4.147004200000000,5.404384000000000,2.978056400000000,1.866628700000000,Medina,10.992698910000000,1639,39,103,415800,1400000US39103415800,39103415800.000000000000000,39103415800.000000000000000,4158,CT,8914248.000000000000000,0.000000000000000,39103415800.000000000000000,0.002895800000000
53.000000000000000,39103416000.000000000000000,1.239822400000000,9.464803600000000,1.240169400000000,5.811092200000000,5.245055900000000,0.684678000000000,0.518134700000000,Medina,17.457310050000000,1640,39,103,416000,1400000US39103416000,39103416000.000000000000000,39103416000.000000000000000,4160,CT,5989810.000000000000000,53100.000000000000000,39103416000.000000000000000,0.004009400000000
54.000000000000000,39103416100.000000000000000,1.577868900000000,11.858258899999999,3.665283500000000,10.641821999999999,4.093567300000000,0.512295100000000,1.168032800000000,Medina,8.421589247000000,965,39,103,416100,1400000US39103416100,39103416100.000000000000000,39103416100.000000000000000,4161,CT,13445056.000000000000000,0.000000000000000,39103416100.000000000000000,0.003768300000000
55.000000000000000,39103416200.000000000000000,3.992596500000000,6.837606800000000,5.499276400000000,10.254372000000000,10.909090900000001,2.723426800000000,4.045478600000000,Medina,11.878102490000000,274,39,103,416200,1400000US39103416200,39103416200.000000000000000,39103416200.000000000000000,4162,CT,12814934.000000000000000,7423.000000000000000,39103416200.000000000000000,0.003463200000000
56.000000000000000,39103416300.000000000000000,4.980988600000000,7.469342300000000,4.568527900000000,3.574144500000000,9.734513300000000,2.053231900000000,0.532319400000000,Medina,7.842170506000000,966,39,103,416300,1400000US39103416300,39103416300.000000000000000,39103416300.000000000000000,4163,CT,1932011.000000000000000,0.000000000000000,39103416300.000000000000000,0.001238800000000
57.000000000000000,39103416400.000000000000000,4.499540900000000,8.849171800000001,4.815409300000000,11.294765800000000,8.249807300000001,3.917967600000000,1.163146600000000,Medina,9.550345117000001,1641,39,103,416400,1400000US39103416400,39103416400.000000000000000,39103416400.000000000000000,4164,CT,2749490.000000000000000,28502.000000000000000,39103416400.000000000000000,0.003094400000000
58.000000000000000,39103409001.000000000000000,1.256398300000000,11.604938300000001,5.998356600000000,3.862261500000000,3.349875900000000,2.419730100000000,0.000000000000000,Medina,12.152407950000001,116,39,103,409001,1400000US39103409001,39103409001.000000000000000,39103409001.000000000000000,4090,CT,68208160.000000000000000,47168.000000000000000,39103409001.000000000000000,0.006448800000000
59.000000000000000,39103415300.000000000000000,2.542971500000000,9.805174100000000,4.469490900000000,6.029055700000000,5.632247400000000,0.988933400000000,0.211914300000000,Medina,12.041045360000000,1638,39,103,415300,1400000US39103415300,39103415300.000000000000000,39103415300.000000000000000,4153,CT,3702787.000000000000000,0.000000000000000,39103415300.000000000000000,0.003349000000000
60.000000000000000,39103411001.000000000000000,0.267522700000000,10.666666700000000,7.374631300000000,8.603896100000000,2.666666700000000,0.321027300000000,0.000000000000000,Medina,11.466904950000000,964,39,103,411001,1400000US39103411001,39103411001.000000000000000,39103411001.000000000000000,4110,CT,56450819.000000000000000,49127.000000000000000,39103411001.000000000000000,0.006380300000000
61.000000000000000,39103411002.000000000000000,1.114206100000000,10.714285700000000,6.643109500000000,23.816155999999999,11.525704800000000,1.392757700000000,2.158774400000000,Medina,21.654140420000001,2861,39,103,411002,1400000US39103411002,39103411002.000000000000000,39103411002.000000000000000,4110,CT,11573824.000000000000000,20280.000000000000000,39103411002.000000000000000,0.005128200000000
62.000000000000000,39103400100.000000000000000,6.261980800000000,3.591613500000000,4.373320300000000,4.407607300000000,0.589868200000000,0.996805100000000,0.115016000000000,Medina,3.876283594000000,508,39,103,400100,1400000US39103400100,39103400100.000000000000000,39103400100.000000000000000,4001,CT,69162840.000000000000000,360814.000000000000000,39103400100.000000000000000,0.003334900000000
63.000000000000000,39103410000.000000000000000,1.833976800000000,16.633346700000001,6.821873300000000,9.415741199999999,4.795050300000000,4.898648700000000,0.000000000000000,Medina,15.808314790000001,273,39,103,410000,1400000US39103410000,39103410000.000000000000000,39103410000.000000000000000,4100,CT,128279781.000000000000000,523512.000000000000000,39103410000.000000000000000,0.005865100000000
64.000000000000000,39103405000.000000000000000,2.440096700000000,4.677060100000000,3.079555200000000,7.913827200000000,2.980535300000000,0.307760000000000,0.000000000000000,Medina,3.294092867000000,1724,39,103,405000,1400000US39103405000,39103405000.000000000000000,39103405000.000000000000000,4050,CT,60210929.000000000000000,222768.000000000000000,39103405000.000000000000000,0.004272000000000
65.000000000000000,39103413000.000000000000000,1.604369400000000,6.634078200000000,2.864669100000000,2.483501200000000,3.089643200000000,2.474825100000000,0.204813100000000,Medina,7.314203022000000,1637,39,103,413000,1400000US39103413000,39103413000.000000000000000,39103413000.000000000000000,4130,CT,65076576.000000000000000,0.000000000000000,39103413000.000000000000000,0.004959500000000
66.000000000000000,39165031902.000000000000000,9.578759700000001,1.609658000000000,3.900647200000000,3.975131900000000,5.645730400000000,2.364199300000000,2.382962800000000,Warren,8.552215607000001,1932,39,165,31902,1400000US39165031902,39165031902.000000000000000,39165031902.000000000000000,319,CT,15862828.000000000000000,35920.000000000000000,39165031902.000000000000000,0.004816200000000
67.000000000000000,39165031903.000000000000000,17.035877700000000,1.400080600000000,1.887768300000000,0.537180100000000,4.156570400000000,5.237177900000000,2.359740000000000,Warren,7.062356672000000,1815,39,165,31903,1400000US39165031903,39165031903.000000000000000,39165031903.000000000000000,319,CT,17028354.000000000000000,5108.000000000000000,39165031903.000000000000000,0.004246500000000
68.000000000000000,39165030101.000000000000000,0.633054500000000,12.165367699999999,8.240819800000001,5.269134700000000,3.754693400000000,0.836536300000000,3.775717800000000,Warren,12.012058529999999,2412,39,165,30101,1400000US39165030101,39165030101.000000000000000,39165030101.000000000000000,301,CT,11653168.000000000000000,460317.000000000000000,39165030101.000000000000000,0.006383000000000
69.000000000000000,39165032005.000000000000000,20.217166500000001,4.126438300000000,1.251610500000000,4.013961600000000,8.253816799999999,1.775249900000000,4.584626000000000,Warren,12.037940480000000,1816,39,165,32005,1400000US39165032005,39165032005.000000000000000,39165032005.000000000000000,320,CT,14581692.000000000000000,11772.000000000000000,39165032005.000000000000000,0.004318500000000
70.000000000000000,39165031904.000000000000000,8.041047600000001,4.004065000000000,7.287671200000000,4.614431700000000,8.076514400000001,0.582018700000000,2.067698000000000,Warren,11.218370459999999,1196,39,165,31904,1400000US39165031904,39165031904.000000000000000,39165031904.000000000000000,319,CT,7039784.000000000000000,0.000000000000000,39165031904.000000000000000,0.003687900000000
71.000000000000000,39165032003.000000000000000,3.784946200000000,2.137020700000000,2.170117200000000,1.586157200000000,7.608324800000000,1.333333300000000,2.853046600000000,Warren,9.490660911000001,341,39,165,32003,1400000US39165032003,39165032003.000000000000000,39165032003.000000000000000,320,CT,13585210.000000000000000,464165.000000000000000,39165032003.000000000000000,0.004848900000000
72.000000000000000,39165032006.000000000000000,16.274089900000000,4.313280400000000,4.083484600000000,2.408993600000000,1.665709400000000,5.165952900000000,0.749464700000000,Warren,6.818014309000000,498,39,165,32006,1400000US39165032006,39165032006.000000000000000,39165032006.000000000000000,320,CT,3760636.000000000000000,0.000000000000000,39165032006.000000000000000,0.004339300000000
73.000000000000000,39165032100.000000000000000,6.456525100000000,14.653746200000000,8.043875699999999,5.597925600000000,6.657483900000000,4.111466400000000,1.766407800000000,Warren,12.983238050000001,2413,39,165,32100,1400000US39165032100,39165032100.000000000000000,39165032100.000000000000000,321,CT,49389226.000000000000000,325448.000000000000000,39165032100.000000000000000,0.005747900000000
74.000000000000000,39165030102.000000000000000,0.903540900000000,12.131029500000000,8.130477100000000,11.080880499999999,6.163021900000000,0.830280800000000,0.854700900000000,Warren,15.361487850000000,1915,39,165,30102,1400000US39165030102,39165030102.000000000000000,39165030102.000000000000000,301,CT,7214494.000000000000000,436514.000000000000000,39165030102.000000000000000,0.003028200000000
75.000000000000000,39165032007.000000000000000,14.118372400000000,4.725854600000000,2.024507200000000,3.121619500000000,2.488335900000000,7.968557300000000,2.034525300000000,Warren,9.788024257000000,1197,39,165,32007,1400000US39165032007,39165032007.000000000000000,39165032007.000000000000000,320,CT,6435073.000000000000000,145351.000000000000000,39165032007.000000000000000,0.005089700000000
76.000000000000000,39165030700.000000000000000,3.293500400000000,8.609693900000000,10.291029099999999,5.266263500000000,6.944971500000000,2.200524600000000,2.535703900000000,Warren,13.963036530000000,1193,39,165,30700,1400000US39165030700,39165030700.000000000000000,39165030700.000000000000000,307,CT,28332201.000000000000000,0.000000000000000,39165030700.000000000000000,0.004677200000000
77.000000000000000,39165030200.000000000000000,0.000000000000000,25.581395400000002,14.056939500000000,27.018385299999998,8.118081200000001,0.959232600000000,0.000000000000000,Warren,27.545837930000001,556,39,165,30200,1400000US39165030200,39165030200.000000000000000,39165030200.000000000000000,302,CT,3959917.000000000000000,223061.000000000000000,39165030200.000000000000000,0.006924500000000
78.000000000000000,39075976500.000000000000000,0.131430700000000,12.125455100000000,4.198895000000000,15.500376200000000,5.638903300000000,2.684941800000000,0.000000000000000,Holmes,16.874755059999998,1017,39,75,976500,1400000US39075976500,39075976500.000000000000000,39075976500.000000000000000,9765,CT,237128358.000000000000000,1435288.000000000000000,39075976500.000000000000000,0.005635100000000
79.000000000000000,39075976600.000000000000000,0.660417600000000,18.184851500000001,8.481948700000000,15.637684300000000,5.288461500000000,0.468683400000000,0.000000000000000,Holmes,20.370973480000000,2153,39,75,976600,1400000US39075976600,39075976600.000000000000000,39075976600.000000000000000,9766,CT,207144526.000000000000000,1140634.000000000000000,39075976600.000000000000000,0.007039100000000
80.000000000000000,39075976700.000000000000000,2.743975200000000,16.381336000000001,8.212560399999999,14.791873100000000,8.391608400000001,3.650680000000000,0.357909800000000,Holmes,22.650142639999999,2154,39,75,976700,1400000US39075976700,39075976700.000000000000000,39075976700.000000000000000,9767,CT,54034893.000000000000000,65815.000000000000000,39075976700.000000000000000,0.006072400000000
